"","eccentricity","folded_direction_content","abs_direction_content","folded_displacement","abs_displacement","target_spacing","target_number","subject","folded_response_with_carrier","abs_response_cw"
"292",6.66666666666667,0.4,-0.4,-0.1,0.1,5.23598775598299,8,"je",TRUE,FALSE
"293",6.66666666666667,0.4,0.4,-0.759375,-0.759375,2.0943951023932,20,"je",TRUE,TRUE
"294",6.66666666666667,0.4,0.4,-0.3375,-0.3375,5.23598775598299,8,"je",TRUE,TRUE
"295",6.66666666666667,0.4,0.4,-0.225,-0.225,10.471975511966,4,"je",FALSE,FALSE
"296",6.66666666666667,0.4,0.4,-0.50625,-0.50625,5.23598775598299,8,"je",FALSE,FALSE
"297",6.66666666666667,0.4,0.4,-0.225,-0.225,10.471975511966,4,"je",TRUE,TRUE
"298",6.66666666666667,0.4,0.4,0.15,0.15,10.471975511966,4,"je",FALSE,FALSE
"299",6.66666666666667,0.4,-0.4,-0.3375,0.3375,10.471975511966,4,"je",FALSE,TRUE
"300",6.66666666666667,0.4,-0.4,-0.15,0.15,5.23598775598299,8,"je",TRUE,FALSE
"303",6.66666666666667,0.4,-0.4,-0.50625,0.50625,5.23598775598299,8,"je",FALSE,TRUE
"305",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"306",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"307",6.66666666666667,0.4,0.4,0.225,0.225,10.471975511966,4,"je",TRUE,TRUE
"308",6.66666666666667,0.4,0.4,-0.225,-0.225,5.23598775598299,8,"je",TRUE,TRUE
"310",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.6179938779915,16,"je",TRUE,FALSE
"311",6.66666666666667,0.4,0.4,-0.50625,-0.50625,5.23598775598299,8,"je",FALSE,FALSE
"313",6.66666666666667,0.4,-0.4,-0.3375,0.3375,5.23598775598299,8,"je",FALSE,TRUE
"314",6.66666666666667,0.4,-0.4,-0.3375,0.3375,10.471975511966,4,"je",FALSE,TRUE
"315",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.6179938779915,16,"je",FALSE,FALSE
"316",6.66666666666667,0.4,0.4,-0.225,-0.225,2.6179938779915,16,"je",TRUE,TRUE
"317",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.6179938779915,16,"je",FALSE,TRUE
"318",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"319",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.6179938779915,16,"je",TRUE,TRUE
"320",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"321",6.66666666666667,0.4,-0.4,-0.225,0.225,5.23598775598299,8,"je",FALSE,TRUE
"322",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.6179938779915,16,"je",FALSE,FALSE
"323",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"324",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.6179938779915,16,"je",FALSE,TRUE
"325",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"326",6.66666666666667,0.4,-0.4,-0.50625,0.50625,5.23598775598299,8,"je",FALSE,TRUE
"327",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.6179938779915,16,"je",FALSE,TRUE
"328",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"329",6.66666666666667,0.4,0.4,-0.225,-0.225,2.6179938779915,16,"je",TRUE,TRUE
"330",6.66666666666667,0.4,0.4,-0.15,-0.15,5.23598775598299,8,"je",FALSE,FALSE
"331",6.66666666666667,0.4,0.4,-0.3375,-0.3375,5.23598775598299,8,"je",FALSE,FALSE
"332",6.66666666666667,0.4,-0.4,-0.1,0.1,5.23598775598299,8,"je",TRUE,FALSE
"333",6.66666666666667,0.4,-0.4,-0.1,0.1,5.23598775598299,8,"je",FALSE,TRUE
"334",6.66666666666667,0.4,-0.4,-0.225,0.225,5.23598775598299,8,"je",FALSE,TRUE
"335",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"336",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",FALSE,TRUE
"337",6.66666666666667,0.4,-0.4,-0.225,0.225,2.6179938779915,16,"je",TRUE,FALSE
"339",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"340",6.66666666666667,0.4,-0.4,-0.0666666666666667,0.0666666666666667,5.23598775598299,8,"je",TRUE,FALSE
"341",6.66666666666667,0.4,0.4,-0.3375,-0.3375,10.471975511966,4,"je",FALSE,FALSE
"342",6.66666666666667,0.4,-0.4,-0.3375,0.3375,10.471975511966,4,"je",FALSE,TRUE
"343",6.66666666666667,0.4,-0.4,-0.15,0.15,5.23598775598299,8,"je",FALSE,TRUE
"344",6.66666666666667,0.4,0.4,-0.225,-0.225,2.6179938779915,16,"je",FALSE,FALSE
"345",6.66666666666667,0.4,-0.4,0.225,-0.225,10.471975511966,4,"je",TRUE,FALSE
"346",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"347",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.6179938779915,16,"je",TRUE,TRUE
"348",6.66666666666667,0.4,-0.4,-0.0666666666666667,0.0666666666666667,5.23598775598299,8,"je",FALSE,TRUE
"349",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.6179938779915,16,"je",TRUE,TRUE
"350",6.66666666666667,0.4,-0.4,0.225,-0.225,10.471975511966,4,"je",TRUE,FALSE
"351",6.66666666666667,0.4,-0.4,-0.225,0.225,10.471975511966,4,"je",FALSE,TRUE
"352",6.66666666666667,0.4,0.4,-0.15,-0.15,10.471975511966,4,"je",TRUE,TRUE
"353",6.66666666666667,0.4,0.4,-0.1,-0.1,5.23598775598299,8,"je",FALSE,FALSE
"354",6.66666666666667,0.4,0.4,-0.15,-0.15,2.6179938779915,16,"je",TRUE,TRUE
"355",6.66666666666667,0.4,0.4,-0.15,-0.15,2.6179938779915,16,"je",TRUE,TRUE
"356",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"357",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",FALSE,FALSE
"358",6.66666666666667,0.4,-0.4,-0.0333333333333333,0.0333333333333333,5.23598775598299,8,"je",FALSE,TRUE
"359",6.66666666666667,0.4,-0.4,0,0,5.23598775598299,8,"je",TRUE,FALSE
"360",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"361",6.66666666666667,0.4,0.4,-0.225,-0.225,10.471975511966,4,"je",FALSE,FALSE
"362",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"363",6.66666666666667,0.4,-0.4,0.225,-0.225,10.471975511966,4,"je",TRUE,FALSE
"364",6.66666666666667,0.4,0.4,-0.15,-0.15,2.6179938779915,16,"je",TRUE,TRUE
"365",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"366",6.66666666666667,0.4,-0.4,0,0,5.23598775598299,8,"je",FALSE,TRUE
"367",6.66666666666667,0.4,-0.4,-0.759375,0.759375,2.0943951023932,20,"je",FALSE,TRUE
"368",6.66666666666667,0.4,0.4,-0.225,-0.225,10.471975511966,4,"je",FALSE,FALSE
"370",6.66666666666667,0.4,0.4,-0.15,-0.15,2.6179938779915,16,"je",TRUE,TRUE
"371",6.66666666666667,0.4,-0.4,0.15,-0.15,10.471975511966,4,"je",TRUE,FALSE
"372",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.6179938779915,16,"je",FALSE,TRUE
"373",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"374",6.66666666666667,0.4,0.4,-0.225,-0.225,2.6179938779915,16,"je",FALSE,FALSE
"375",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.6179938779915,16,"je",FALSE,TRUE
"376",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,5.23598775598299,8,"je",FALSE,FALSE
"377",6.66666666666667,0.4,0.4,-0.50625,-0.50625,2.0943951023932,20,"je",TRUE,TRUE
"378",6.66666666666667,0.4,-0.4,0.1,-0.1,10.471975511966,4,"je",FALSE,TRUE
"379",6.66666666666667,0.4,-0.4,-0.50625,0.50625,2.0943951023932,20,"je",FALSE,TRUE
"380",6.66666666666667,0.4,0.4,-0.3375,-0.3375,2.0943951023932,20,"je",FALSE,FALSE
"381",6.66666666666667,0.4,-0.4,-0.0333333333333333,0.0333333333333333,5.23598775598299,8,"je",TRUE,FALSE
"382",6.66666666666667,0.4,-0.4,-0.0666666666666667,0.0666666666666667,5.23598775598299,8,"je",TRUE,FALSE
"383",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.6179938779915,16,"je",FALSE,TRUE
"384",6.66666666666667,0.4,-0.4,0.15,-0.15,10.471975511966,4,"je",TRUE,FALSE
"386",6.66666666666667,0.4,0.4,0.0333333333333333,0.0333333333333333,5.23598775598299,8,"je",TRUE,TRUE
"387",6.66666666666667,0.4,-0.4,0.0333333333333333,-0.0333333333333333,5.23598775598299,8,"je",TRUE,FALSE
"388",6.66666666666667,0.4,-0.4,-0.1,0.1,5.23598775598299,8,"je",TRUE,FALSE
"389",6.66666666666667,0.4,-0.4,0.0333333333333333,-0.0333333333333333,5.23598775598299,8,"je",FALSE,TRUE
"390",6.66666666666667,0.4,-0.4,0.0666666666666667,-0.0666666666666667,5.23598775598299,8,"je",TRUE,FALSE
"391",6.66666666666667,0.4,0.4,0.15,0.15,10.471975511966,4,"je",TRUE,TRUE
"392",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.6179938779915,16,"je",FALSE,TRUE
"393",6.66666666666667,0.4,0.4,-0.759375,-0.759375,2.6179938779915,16,"je",FALSE,FALSE
"394",6.66666666666667,0.4,0.4,-0.15,-0.15,5.23598775598299,8,"je",FALSE,FALSE
"395",6.66666666666667,0.4,0.4,-0.50625,-0.50625,2.6179938779915,16,"je",FALSE,FALSE
"396",6.66666666666667,0.4,0.4,-0.3375,-0.3375,2.6179938779915,16,"je",FALSE,FALSE
"397",6.66666666666667,0.4,-0.4,-0.225,0.225,10.471975511966,4,"je",FALSE,TRUE
"398",6.66666666666667,0.4,-0.4,0.0666666666666667,-0.0666666666666667,5.23598775598299,8,"je",TRUE,FALSE
"399",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"400",6.66666666666667,0.4,-0.4,0.15,-0.15,10.471975511966,4,"je",TRUE,FALSE
"401",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"402",6.66666666666667,0.4,-0.4,0.15,-0.15,10.471975511966,4,"je",FALSE,TRUE
"403",6.66666666666667,0.4,0.4,-0.15,-0.15,5.23598775598299,8,"je",FALSE,FALSE
"404",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"405",6.66666666666667,0.4,-0.4,-0.225,0.225,2.0943951023932,20,"je",TRUE,FALSE
"406",6.66666666666667,0.4,-0.4,-0.225,0.225,2.6179938779915,16,"je",TRUE,FALSE
"407",6.66666666666667,0.4,0.4,-0.225,-0.225,10.471975511966,4,"je",FALSE,FALSE
"408",6.66666666666667,0.4,0.4,-0.3375,-0.3375,2.6179938779915,16,"je",FALSE,FALSE
"409",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"410",6.66666666666667,0.4,0.4,-0.15,-0.15,5.23598775598299,8,"je",FALSE,FALSE
"411",6.66666666666667,0.4,-0.4,-0.225,0.225,2.0943951023932,20,"je",TRUE,FALSE
"412",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"413",6.66666666666667,0.4,-0.4,0.0666666666666667,-0.0666666666666667,5.23598775598299,8,"je",TRUE,FALSE
"414",6.66666666666667,0.4,0.4,-0.15,-0.15,10.471975511966,4,"je",FALSE,FALSE
"415",6.66666666666667,0.4,-0.4,0.225,-0.225,10.471975511966,4,"je",TRUE,FALSE
"416",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.6179938779915,16,"je",TRUE,FALSE
"417",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"419",6.66666666666667,0.4,-0.4,0.0666666666666667,-0.0666666666666667,5.23598775598299,8,"je",TRUE,FALSE
"420",6.66666666666667,0.4,-0.4,-0.15,0.15,2.6179938779915,16,"je",TRUE,FALSE
"421",6.66666666666667,0.4,0.4,-0.1,-0.1,10.471975511966,4,"je",FALSE,FALSE
"422",6.66666666666667,0.4,-0.4,0.0333333333333333,-0.0333333333333333,5.23598775598299,8,"je",TRUE,FALSE
"423",6.66666666666667,0.4,0.4,-0.15,-0.15,2.6179938779915,16,"je",TRUE,TRUE
"424",6.66666666666667,0.4,-0.4,-0.225,0.225,2.0943951023932,20,"je",TRUE,FALSE
"425",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,10.471975511966,4,"je",FALSE,FALSE
"426",6.66666666666667,0.4,0.4,0,0,5.23598775598299,8,"je",TRUE,TRUE
"427",6.66666666666667,0.4,-0.4,0.225,-0.225,10.471975511966,4,"je",TRUE,FALSE
"428",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"429",6.66666666666667,0.4,-0.4,-0.225,0.225,2.0943951023932,20,"je",TRUE,FALSE
"430",6.66666666666667,0.4,-0.4,0.225,-0.225,10.471975511966,4,"je",TRUE,FALSE
"431",6.66666666666667,0.4,0.4,-0.15,-0.15,2.6179938779915,16,"je",TRUE,TRUE
"432",6.66666666666667,0.4,0.4,-0.0333333333333333,-0.0333333333333333,5.23598775598299,8,"je",TRUE,TRUE
"433",6.66666666666667,0.4,0.4,-0.15,-0.15,5.23598775598299,8,"je",FALSE,FALSE
"434",6.66666666666667,0.4,0.4,-0.50625,-0.50625,2.6179938779915,16,"je",FALSE,FALSE
"435",6.66666666666667,0.4,0.4,-0.0333333333333333,-0.0333333333333333,10.471975511966,4,"je",FALSE,FALSE
"436",6.66666666666667,0.4,-0.4,0,0,10.471975511966,4,"je",FALSE,TRUE
"437",6.66666666666667,0.4,-0.4,0.0333333333333333,-0.0333333333333333,10.471975511966,4,"je",TRUE,FALSE
"438",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"439",6.66666666666667,0.4,0.4,0,0,10.471975511966,4,"je",FALSE,FALSE
"440",6.66666666666667,0.4,0.4,0.225,0.225,10.471975511966,4,"je",FALSE,FALSE
"441",6.66666666666667,0.4,-0.4,0.3375,-0.3375,10.471975511966,4,"je",TRUE,FALSE
"442",6.66666666666667,0.4,0.4,0,0,10.471975511966,4,"je",FALSE,FALSE
"443",6.66666666666667,0.4,-0.4,-0.15,0.15,2.6179938779915,16,"je",TRUE,FALSE
"444",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,5.23598775598299,8,"je",TRUE,TRUE
"445",6.66666666666667,0.4,0.4,0.3375,0.3375,10.471975511966,4,"je",TRUE,TRUE
"446",6.66666666666667,0.4,0.4,-0.225,-0.225,2.6179938779915,16,"je",TRUE,TRUE
"447",6.66666666666667,0.4,0.4,-0.1,-0.1,5.23598775598299,8,"je",TRUE,TRUE
"448",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.6179938779915,16,"je",TRUE,FALSE
"449",6.66666666666667,0.4,0.4,-0.3375,-0.3375,2.0943951023932,20,"je",TRUE,TRUE
"450",6.66666666666667,0.4,0.4,-0.50625,-0.50625,2.6179938779915,16,"je",TRUE,TRUE
"451",6.66666666666667,0.4,0.4,0.3375,0.3375,10.471975511966,4,"je",TRUE,TRUE
"452",6.66666666666667,0.4,-0.4,0,0,10.471975511966,4,"je",TRUE,FALSE
"454",6.66666666666667,0.4,0.4,-0.1,-0.1,5.23598775598299,8,"je",TRUE,TRUE
"455",6.66666666666667,0.4,0.4,-0.0333333333333333,-0.0333333333333333,10.471975511966,4,"je",FALSE,FALSE
"456",6.66666666666667,0.4,0.4,-0.15,-0.15,5.23598775598299,8,"je",TRUE,TRUE
"457",6.66666666666667,0.4,-0.4,-0.50625,0.50625,2.0943951023932,20,"je",TRUE,FALSE
"459",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"460",6.66666666666667,0.4,0.4,-0.225,-0.225,5.23598775598299,8,"je",TRUE,TRUE
"461",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"464",6.66666666666667,0.4,0.4,-0.15,-0.15,5.23598775598299,8,"je",FALSE,FALSE
"465",6.66666666666667,0.4,0.4,-0.3375,-0.3375,5.23598775598299,8,"je",FALSE,FALSE
"466",6.66666666666667,0.4,0.4,0.3375,0.3375,10.471975511966,4,"je",FALSE,FALSE
"467",6.66666666666667,0.4,0.4,0.50625,0.50625,10.471975511966,4,"je",TRUE,TRUE
"468",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"469",6.66666666666667,0.4,-0.4,-0.0333333333333333,0.0333333333333333,10.471975511966,4,"je",TRUE,FALSE
"470",6.66666666666667,0.4,-0.4,-0.759375,0.759375,2.0943951023932,20,"je",TRUE,FALSE
"471",6.66666666666667,0.4,0.4,-0.225,-0.225,5.23598775598299,8,"je",TRUE,TRUE
"472",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"473",6.66666666666667,0.4,0.4,-0.50625,-0.50625,2.6179938779915,16,"je",FALSE,FALSE
"474",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"476",6.66666666666667,0.4,0.4,-0.50625,-0.50625,2.6179938779915,16,"je",FALSE,FALSE
"477",6.66666666666667,0.4,-0.4,-0.759375,0.759375,2.6179938779915,16,"je",FALSE,TRUE
"478",6.66666666666667,0.4,-0.4,-0.50625,0.50625,2.6179938779915,16,"je",FALSE,TRUE
"479",6.66666666666667,0.4,0.4,-0.15,-0.15,5.23598775598299,8,"je",FALSE,FALSE
"480",6.66666666666667,0.4,0.4,-0.225,-0.225,5.23598775598299,8,"je",FALSE,FALSE
"481",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,10.471975511966,4,"je",FALSE,FALSE
"482",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"483",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",FALSE,TRUE
"484",6.66666666666667,0.4,-0.4,-0.0666666666666667,0.0666666666666667,10.471975511966,4,"je",FALSE,TRUE
"485",6.66666666666667,0.4,-0.4,-0.15,0.15,5.23598775598299,8,"je",FALSE,TRUE
"486",6.66666666666667,0.4,0.4,-0.15,-0.15,5.23598775598299,8,"je",FALSE,FALSE
"487",6.66666666666667,0.4,0.4,-0.1,-0.1,5.23598775598299,8,"je",TRUE,TRUE
"488",6.66666666666667,0.4,-0.4,-0.50625,0.50625,2.6179938779915,16,"je",FALSE,TRUE
"489",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,10.471975511966,4,"je",FALSE,FALSE
"490",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.6179938779915,16,"je",FALSE,TRUE
"491",6.66666666666667,0.4,-0.4,-0.15,0.15,5.23598775598299,8,"je",FALSE,TRUE
"492",6.66666666666667,0.4,-0.4,-0.759375,0.759375,2.0943951023932,20,"je",FALSE,TRUE
"493",6.66666666666667,0.4,0.4,-0.50625,-0.50625,2.0943951023932,20,"je",FALSE,FALSE
"494",6.66666666666667,0.4,-0.4,-0.225,0.225,2.6179938779915,16,"je",TRUE,FALSE
"495",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.0943951023932,20,"je",FALSE,TRUE
"496",6.66666666666667,0.4,-0.4,-0.15,0.15,5.23598775598299,8,"je",TRUE,FALSE
"497",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,10.471975511966,4,"je",FALSE,FALSE
"498",6.66666666666667,0.4,-0.4,-0.225,0.225,2.6179938779915,16,"je",TRUE,FALSE
"499",6.66666666666667,0.4,-0.4,-0.225,0.225,2.6179938779915,16,"je",TRUE,FALSE
"500",6.66666666666667,0.4,0.4,-0.225,-0.225,2.0943951023932,20,"je",TRUE,TRUE
"501",6.66666666666667,0.4,-0.4,-0.15,0.15,5.23598775598299,8,"je",FALSE,TRUE
"502",6.66666666666667,0.4,0.4,-0.225,-0.225,2.0943951023932,20,"je",TRUE,TRUE
"504",6.66666666666667,0.4,0.4,0.50625,0.50625,10.471975511966,4,"je",TRUE,TRUE
"505",6.66666666666667,0.4,-0.4,-0.1,0.1,5.23598775598299,8,"je",FALSE,TRUE
"506",6.66666666666667,0.4,0.4,-0.3375,-0.3375,2.6179938779915,16,"je",TRUE,TRUE
"508",6.66666666666667,0.4,0.4,-0.0333333333333333,-0.0333333333333333,10.471975511966,4,"je",TRUE,TRUE
"509",6.66666666666667,0.4,0.4,-0.225,-0.225,5.23598775598299,8,"je",FALSE,FALSE
"510",6.66666666666667,0.4,0.4,-0.225,-0.225,2.0943951023932,20,"je",TRUE,TRUE
"511",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,5.23598775598299,8,"je",TRUE,TRUE
"513",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,10.471975511966,4,"je",FALSE,FALSE
"514",6.66666666666667,0.4,0.4,0.50625,0.50625,10.471975511966,4,"je",TRUE,TRUE
"515",6.66666666666667,0.4,-0.4,-0.225,0.225,2.0943951023932,20,"je",TRUE,FALSE
"516",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,10.471975511966,4,"je",FALSE,FALSE
"518",6.66666666666667,0.4,-0.4,-0.50625,0.50625,2.6179938779915,16,"je",FALSE,TRUE
"520",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,10.471975511966,4,"je",TRUE,TRUE
"521",6.66666666666667,0.4,-0.4,0.50625,-0.50625,10.471975511966,4,"je",TRUE,FALSE
"522",6.66666666666667,0.4,0.4,-0.3375,-0.3375,2.0943951023932,20,"je",TRUE,TRUE
"523",6.66666666666667,0.4,0.4,-0.225,-0.225,2.6179938779915,16,"je",TRUE,TRUE
"524",6.66666666666667,0.4,-0.4,-0.225,0.225,5.23598775598299,8,"je",FALSE,TRUE
"525",6.66666666666667,0.4,-0.4,-0.1,0.1,10.471975511966,4,"je",TRUE,FALSE
"526",6.66666666666667,0.4,-0.4,-0.15,0.15,10.471975511966,4,"je",TRUE,FALSE
"527",6.66666666666667,0.4,0.4,-0.3375,-0.3375,2.6179938779915,16,"je",TRUE,TRUE
"528",6.66666666666667,0.4,0.4,0.3375,0.3375,10.471975511966,4,"je",TRUE,TRUE
"529",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"530",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,5.23598775598299,8,"je",TRUE,TRUE
"531",6.66666666666667,0.4,0.4,-0.225,-0.225,5.23598775598299,8,"je",FALSE,FALSE
"532",6.66666666666667,0.4,0.4,-0.3375,-0.3375,2.0943951023932,20,"je",TRUE,TRUE
"533",6.66666666666667,0.4,0.4,-0.0666666666666667,-0.0666666666666667,5.23598775598299,8,"je",TRUE,TRUE
"536",6.66666666666667,0.4,0.4,0.225,0.225,10.471975511966,4,"je",TRUE,TRUE
"537",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"538",6.66666666666667,0.4,-0.4,-0.225,0.225,5.23598775598299,8,"je",FALSE,TRUE
"540",6.66666666666667,0.4,-0.4,-0.225,0.225,10.471975511966,4,"je",FALSE,TRUE
"541",6.66666666666667,0.4,-0.4,0.15,-0.15,10.471975511966,4,"je",TRUE,FALSE
"543",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"544",6.66666666666667,0.4,-0.4,-0.50625,0.50625,2.6179938779915,16,"je",FALSE,TRUE
"545",6.66666666666667,0.4,0.4,-0.3375,-0.3375,2.6179938779915,16,"je",TRUE,TRUE
"546",6.66666666666667,0.4,-0.4,-0.0666666666666667,0.0666666666666667,5.23598775598299,8,"je",TRUE,FALSE
"547",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.6179938779915,16,"je",TRUE,FALSE
"548",6.66666666666667,0.4,0.4,0.15,0.15,10.471975511966,4,"je",TRUE,TRUE
"549",6.66666666666667,0.4,-0.4,0.15,-0.15,10.471975511966,4,"je",TRUE,FALSE
"550",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.0943951023932,20,"je",FALSE,TRUE
"551",6.66666666666667,0.4,-0.4,0.15,-0.15,10.471975511966,4,"je",TRUE,FALSE
"555",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"558",6.66666666666667,0.4,0.4,-0.225,-0.225,2.0943951023932,20,"je",TRUE,TRUE
"559",6.66666666666667,0.4,-0.4,-1.1390625,1.1390625,2.0943951023932,20,"je",TRUE,FALSE
"561",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.6179938779915,16,"je",FALSE,TRUE
"562",6.66666666666667,0.4,0.4,-0.1,-0.1,5.23598775598299,8,"je",FALSE,FALSE
"563",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"564",6.66666666666667,0.4,-0.4,-0.0666666666666667,0.0666666666666667,5.23598775598299,8,"je",TRUE,FALSE
"565",6.66666666666667,0.4,-0.4,-0.225,0.225,10.471975511966,4,"je",FALSE,TRUE
"566",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"569",6.66666666666667,0.4,0.4,-0.225,-0.225,10.471975511966,4,"je",FALSE,FALSE
"570",6.66666666666667,0.4,0.4,0.1,0.1,10.471975511966,4,"je",TRUE,TRUE
"571",6.66666666666667,0.4,0.4,-0.225,-0.225,10.471975511966,4,"je",FALSE,FALSE
"572",6.66666666666667,0.4,-0.4,-0.15,0.15,5.23598775598299,8,"je",FALSE,TRUE
"574",6.66666666666667,0.4,0.4,-0.225,-0.225,2.0943951023932,20,"je",FALSE,FALSE
"576",6.66666666666667,0.4,-0.4,-0.0666666666666667,0.0666666666666667,5.23598775598299,8,"je",FALSE,TRUE
"577",6.66666666666667,0.4,-0.4,0.1,-0.1,10.471975511966,4,"je",TRUE,FALSE
"578",6.66666666666667,0.4,0.4,-1.1390625,-1.1390625,2.0943951023932,20,"je",TRUE,TRUE
"579",6.66666666666667,0.4,-0.4,-0.15,0.15,2.0943951023932,20,"je",TRUE,FALSE
"580",6.66666666666667,0.4,-0.4,-0.15,0.15,5.23598775598299,8,"je",TRUE,FALSE
"581",6.66666666666667,0.4,0.4,0.1,0.1,10.471975511966,4,"je",TRUE,TRUE
