"","eccentricity","abs_direction_content","content_ccw","content_cw","abs_displacement","target_number_all","target_number_shown","tf","wavelengthScalar","dt","widthScalar","durationScalar","order","n","grid","analysis_wavelengths.1","analysis_wavelengths.2","analysis_wavelengths.3","analysis_wavelengths.4","filter_sizes.1","filter_sizes.2","filter_sizes.3","filter_sizes.4","filter_cycles.1","filter_cycles.2","filter_cycles.3","filter_cycles.4","energy_cw.1","energy_cw.2","energy_cw.3","energy_cw.4","energy_ccw.1","energy_ccw.2","energy_ccw.3","energy_ccw.4"
"3989",6.66666666666667,-0.05,0.2625,0.2375,0.50625,2,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,10714341.3367749,24314674.2340932,25918413.4276735,13889315.9185156,12430241.8767305,24327709.2978165,26608811.6892776,15541782.2442577
"3990",6.66666666666667,-0.05,0.2625,0.2375,0.50625,3,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,16071586.463745,36472228.438526,38876859.3477252,20832680.3122258,18645463.9348232,36491680.2270062,39912311.489243,23311210.1946079
"3991",6.66666666666667,-0.05,0.2625,0.2375,0.50625,4,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,21428682.6735498,48629348.4682162,51836826.8435318,27778633.3118965,24860483.7534609,48655418.5956707,53217623.363933,31083566.0478781
"3992",6.66666666666667,-0.05,0.2625,0.2375,0.50625,5,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,26785593.9874831,60786373.6119692,64796282.7566422,34722213.0283423,31075327.2311356,60819302.032032,66522516.7297571,38853091.392906
"3993",6.66666666666667,-0.05,0.2625,0.2375,0.50625,6,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,32143172.9275621,72944456.367586,77753781.2783016,41667389.2285583,37290927.8697253,72983359.93392,79824688.6633464,46624676.6433766
"3994",6.66666666666667,-0.05,0.2625,0.2375,0.50625,7,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,37500010.3842778,85101264.8358872,90713945.2138644,48610604.7586916,43505670.3596337,85147126.7721197,93130430.0542304,54393848.9610387
"3995",6.66666666666667,-0.05,0.2625,0.2375,0.50625,8,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,42857358.5870764,97258741.9701499,103673438.378499,55557334.6696431,49720958.7394614,97310898.2683831,106435005.632177,62167284.7749693
"3996",6.66666666666667,-0.05,0.2625,0.2375,0.50625,9,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,48214319.7195766,109415947.929965,116632102.844554,62499270.0634513,55935894.5791525,109474883.418419,119738936.978564,69935284.0567721
"3997",6.66666666666667,-0.05,0.2625,0.2375,0.50625,10,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,53571188.0089495,121572746.493442,129592682.519919,69447759.860509,62150654.4792948,121638609.898236,133045020.880615,77711136.9315542
"3998",6.66666666666667,-0.05,0.2625,0.2375,0.50625,11,NA,10,0.075,0.1,0.075,0.666666666666667,4,4,1,0.333333333333333,0.5,0.75,1.12533333333333,6.50930580493288,4.61482379751087,3.51129805979177,2.58957867501229,3.02443947839018,2.4796887756122,2.10487860758935,1.74027343348723,58928735.7421066,133730850.246912,142549665.795547,76387484.8861001,68366238.2296533,133802734.206242,146346543.58834,85478288.2522515
